"CD_FOR","NM_RAZAO","NM_FANTASIA","TP_FOR","ST_SITUACAO","TP_FORNECIMENTO","NR_CGC_CPF","NM_USUINC","DT_USUINC","NR_INSC_EST","DT_ULT_COMPRA","VL_ULT_COMPRA","VL_ACUM_COMPRA","OB_FOR","NM_USUALT","DT_USUALT","DS_EMAIL_NFE","NR_INSC_MUNICIPAL","CD_TP_ATIVIDADE"
4429,ANTONIO MARIO DE SOUZA,ANTONIO MARIO,F,A,M,14782863500,MARIO,2014-01-06 08:19:52,ISENTO,,,-491.24,,,,mais-mix@hotmail.com,,
4443,PRODAL SAUDE S/A,PRODAL,J,A,M,11943553000102,MARIO,2014-02-05 12:04:25,ISENTO,,,-2102.13,,,,carlos.campos@hjv.com.br,,
4448,CORTE CERTO FACAS INDUSTRIAIS LTDA,CORTE CERTO,J,A,M,11354604000152,DAVID,2014-02-18 17:09:35,"148900401117",,,,ROBSON (11) 2704-9474,ALBA,2014-09-15 14:49:32,contato@cortecertofacas .com    /// vendas@cortecertofacas.com,,
4449,SODECIA DA BAHIA LTDA,SODECIA,J,A,M,4095571000108,CANTONIO,2014-02-19 11:47:32,"54002937",,,-1100,,,,graciliano.junior@bahia.sodecia.com,,
4451,TELEMAR NORTE LESTE S/A,CLARO-TELEMAR (R.SILVEIRA MARTINS),J,A,M,33000118000500,DAVID,2014-03-06 15:15:38,"00157142",,,,,ALBA,2014-07-25 09:47:48,,,
4455,MARIA DO SOCORRO PIRES CORREA,UNIAO LIMPEZA,J,A,M,3461748000180,DAVID,2014-03-20 12:43:37,ISENTO,,,,,,,,,
4477,VILLAS LAVACAR LAVAGEM E LOCAÇÃO DE VEICULOS LTDA,VILLAS LAVACAR,J,A,M,7499340000158,DAVID,2014-05-29 13:44:01,ISENTO,,,,,,,,"9994188",
4488,BLUE TINTAS LTDA,VAPT BLUE,J,A,M,1050029001112,DAVID,2014-07-23 10:38:47,"109800156",2020-01-28 00:00:00,142.35,11776.21,,,,vendas.blue11@vaptblue.com,,
4527,LOGIN INFORMATICA COM.  REP. LTDA,LOGIN,J,A,M,66716000191,DAVID,2014-12-17 09:54:56,"39272287",2014-12-17 00:00:00,58,58,,,,,,
4551,RARO SERVIÇOS AUXILIARES DE TRANSPORTE AÉREO,RARO CARGAS,J,A,T,9103236000128,DAVID,2015-06-22 10:59:49,"89876426",,,,,DAVID,2015-06-25 11:10:51,,,
4564,ARATRENDS TECNOLOGIA LTDA,VISION CURE,J,A,M,7989463000177,DAVID,2015-08-10 13:22:25,"0860442411",2019-07-22 00:00:00,1100,2100,,DAVID,2015-08-10 13:24:39,rafaela@visioncure.com.br,,
4586,BANCO PAN S/A,BANCO PAN S/A,J,A,M,59285411000113,MARIO,2015-10-30 13:31:35,ISENTO,,,,,,,,,5
4352,ANDRÉ LUIZ ALMEIDA DE CARVALHO,ANDRÉ LUIZ,F,A,M,72892226520,MARIO,2013-05-07 11:08:16,ISENTO,,,,,,,,,
4353,JOELSON PEREIRA DOS SANTOS,JOELSON,F,A,M,4058562536,MARIO,2013-05-07 11:17:45,ISENTO,,,,,,,,,
4372,EDIVALDO DA ROCHA MAGALHAES,CALCADOS MINEIRAO,J,A,M,7899070000172,DAVID,2013-07-03 14:33:05,"241068070",,,-1216,,DAVID,2013-07-03 14:47:12,calcadosmineirao@yahoo.com.br,,
4384,KP REPRESENTAÇÃO COMERCIAL LTDA,KP REPRESENTAÇÃO,J,A,M,13880853000107,DAVID,2013-08-13 14:04:53,ISENTO,,,,,,,,"10010257",
4394, ALDIR F BALIERO,ASTERPLAS,J,A,M,13227755000175,DAVID,2013-09-09 14:21:55,"336557781113",2013-09-09 00:00:00,284,284,,,,,,
4409,TOPMAQ COMERCIAL LTDA,TOPMAQ,J,A,M,9627685000175,DAVID,2013-10-25 07:43:00,"77488786",,,,,,,,,
4415,ASSOCIACAO OBRAS IRMA DULCE,OBRAS IRMA DULCE,J,A,M,15178551000117,CANTONIO,2013-11-05 14:28:28,ISENTO,,,-524.96,,,,jamile.santos@irmadulce.org.br,,
4453,GINKANA PUBLICIDADE LTDA,GINKANA,J,A,M,10827757000107,DAVID,2014-03-13 14:49:18,ISENTO,,,,,,,,,
4460,LEANDRO TEIXEIRA GOES,LEANDRO TEIXEIRA,F,A,M,1076326595,MARIO,2014-04-29 18:14:49,ISENTO,,,,,,,,,
4481,PERFILACO PRODUTOS SIDERURGICOS LTDA,PERFILACO,J,A,M,1349972000159,DAVID,2014-06-10 11:08:41,"046117498",2015-03-27 00:00:00,49.35,127.35,,,,,,
4489,CRESAUTO VEICULOS SA -AEROPORTO,CRESAUTO,J,A,M,14552558000356,DAVID,2014-07-25 08:36:54,"68479876",2016-01-04 00:00:00,278.73,3086.61,,,,,,
4490,CLARO S/A,CLARO S/A (AV.TANCREDO NEVES),J,A,M,40432544008121,DAVID,2014-07-25 09:44:22,"67402257",,,,,ALBA,2014-07-25 09:47:14,,,
4506,FAURECIA AUTOMOTIVE DO BRASIL LTDA,FAURECIA AUTOMOTIVE DO BRASIL LTDA,J,A,M,1178298001088,CANTONIO,2014-09-30 08:10:19,"59195623",,,-25135.24,,,,faurecia.nfe@sawluznet.com.br,,
4511,IN ZONE TECNOLOGIA E INOVAÇÃO LTDA,IN ZONE,J,A,M,1394074000112,DAVID,2014-10-09 15:43:42,"112048897",,,-104.9,,CANTONIO,2015-09-16 11:08:45,priscilasouza@salvador.ba.gov.br,,
4512,FUNDACAO BAHIANA DE CARDIOLOGIA,FBC,J,A,M,16475154000170,DAVID,2014-10-09 15:52:40,"070051929",,,,,,,,,
4543,CONTAL COM DE CALCADOS LTDA,BAMBINO CALCADOS,J,A,M,14307276000121,CANTONIO,2015-04-16 15:37:16,"001508907",,,-18.84,,,,contal.bambino@hotmail.com,,
4570,SEMOG COMERCIAL EIRELI,SEMOG,J,A,M,6110695000140,DAVID,2015-09-08 16:37:16,"63263832",2015-09-10 00:00:00,207.56,207.56,,,,,,
4576,JAMEF TRANSPORTES LIMITADA,JAMEF,J,A,T,20147617004309,DAVID,2015-09-29 15:28:39,"103189080",,,,,DAVID,2018-06-07 13:51:29,matheus@ssa.jamef.com.br,,
4362,START PUBLICIDADE E PROMOÇÕES LTDA - ME,START PUBLICIDADE,J,A,M,349179000278,MARIO,2013-06-05 15:24:52,ISENTO,,,,,,,,"16372000139",
4382,CRISLU RESTAURANTE E CONVENIENCIA LTDA EPP,CRISLU RESTAURANTE,J,A,M,979876000121,CANTONIO,2013-08-05 15:29:28,"43814578",,,,,,,lucia@villadaspedras.com.br,,
4428,MARBRAPI CENTRO AUTOMOTIVO LTDA,GAUCHO'S CAR,J,A,M,10395198000103,DAVID,2013-12-26 12:15:47,"78569406",2013-12-26 00:00:00,280,280,,,,,,
4431,FLOREST IND. E COMERCIO DE ROUPAS LTDA,HARDSPORT,J,A,M,7298033000109,CANTONIO,2014-01-10 07:01:24,"65880188",,,-728.41,,,,fred@hardsport.net / fred_maciel@hotmail.com,,
4492,ARNALDO COSTA DA PAIXÃO NETO,ARNALDO,F,A,M,6420348501,MARIO,2014-08-06 17:01:52,ISENTO,,,,,,,,,
4496,ADESIVOS MACHADO SERVIÇOS LTDA,ADESIVOS MACHADO,J,A,M,5920323000117,DAVID,2014-08-20 16:58:06,ISENTO,,,,,,,,"23672300144",
4500,ESSENCIALI FARMACIA DE MANIPULACAO LTDA - ME,BELLA PHARMA,J,A,M,10145106000137,DAVID,2014-09-10 09:02:30,"077667903",,,,,,,,,
4502,C.I.G IND E COMERCIO DE FACAS GRAFICA ROTATIVA LDA,C.I.G,J,A,M,15715965000138,DAVID,2014-09-25 13:28:17,"353130861114",2015-08-25 00:00:00,485.1,-6664.1, 19 3816-1274 (FERNANDA).,DAVID,2015-08-25 14:43:52,contato@cigfacasgraficas.com.br,,
4503,BRAZMAX COMÉRCIO DE PRODUTOS AUTOMOTIVOS LTDA,BRAZMAX,J,A,M,4208093000103,DAVID,2014-09-26 08:57:16,"54485112",2014-09-29 00:00:00,323.06,323.06,,DAVID,2014-09-26 08:58:37,televendas.b2b@brazmax.com.br,,
4536,TAIS DE MENESES ALVES,TAIS DE MENESES ALVES,F,A,M,4412925501,MARIO,2015-03-25 14:01:08,ISENTO,,,,,,,,,
4575,CONECTCAR S M ELET S,CONECTCAR,J,A,M,16577631000108,MARIO,2015-09-28 09:05:12,ISENTO,,,,,,,,,
3973,MARLAR COML.E SERV. ELÉTRICOS E ELETRÔNICOS,MARLAR,J,A,M,2006941000168,IMPORTACAO,2011-09-14 00:00:00,"47057971",2012-03-07 00:00:00,410,410,,ALBA,2012-03-02 14:53:36,,,
3974,JAMEF TRANSPORTES LTDA,JAMEF,J,I,T,20147617000141,IMPORTACAO,2011-09-14 00:00:00,"0624426220024",,,,,DAVID,2016-12-15 15:07:03,comercial.bhz@bhz.jamef.com.br,,
3975,TERMACO TERMINAIS MARITIMOS DE CONTAINERS E SERVIC,TERMACO,J,A,T,11552312001015,IMPORTACAO,2011-09-14 00:00:00,"64251680",,,,,DAVID,2014-09-01 10:23:24,sac.ba@termaco.com.br,,
3976,INDUSTRIA E COM DE TRAFO UNIAO LTDA (INATIVO),EXTREMO (INATIVO),J,I,M,4707034000171,IMPORTACAO,2011-09-14 00:00:00,"56802397",,,,,"04707034000171",,agnaldo@extremo.ind.br,,
3977,LE BRUT (INATIVO),LE BRUT (INATIVO),F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,,,,,,"00000000000000",,,,
3978,MULTISTAR (INATIVO),MULTISTAR (INATIVO),F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:26:47,gn-ar@superig.com.br,,
3979,R.T. RIOS ME,ENILDE RIOS BOUTIQUE,J,I,M,5663172000169,IMPORTACAO,2011-09-14 00:00:00,"59677150",,,,,"05663172000169",,enilderios@ig.com.br,,
3980,CARMEN LUIZA MENDES DA SILVA ME,COCADA JURITI ME,J,A,M,8247981000188,IMPORTACAO,2011-09-14 00:00:00,"69772571",,,,,ALBA,2012-03-07 12:20:48,cocadasjuriti@uol.com.br,,
3981,FERIMPORT COMERCIO REP IMPORTAÇÃO LTDA,FERIMPORT,J,I,M,1791324000158,IMPORTACAO,2011-09-14 00:00:00,"46259833",,,,,"01791324000158",,,,
3982,MARCA DISTRIBUIDORA DE PAPEIS LTDA,IMEDIATA DISTRIBUIDORA,J,A,M,449903000154,IMPORTACAO,2011-09-14 00:00:00,"83122851",,,,,ALBA,2012-03-07 12:20:06,lene.imediata@hotmail.com,,
3983,BRUNO ROBERTO MARIANO DE MATTOS,BRUNO ROBERTO MARIANO DE,F,I,M,79726682568,IMPORTACAO,2011-09-14 00:00:00,,,,,,"79726682568",,brunodemattos@hotmail.com,,
3984,MICROELETRONICA (INATIVO),GILSON (INATIVO),F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,"00000000000000",,,,
3985,EMMANUEL SOUZA,EMMANUEL SOUZA,F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:46:10,,,
3986,ALEX SENA DE ARAÚJO,ALEX SENA DE ARAÚJO,F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:01:50,,,
3987,SATURNO INDUSTRIA DE TINTAS LTDA,SATURNO,J,A,M,56990278000108,IMPORTACAO,2011-09-14 00:00:00,"635085391113",2013-01-22 00:00:00,493.95,916.16,,ALBA,2012-03-02 14:34:09,cida@saturno.com.br,,
3988,MSB (INATIVO),MSB (INATIVO),F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,,,,,,"00000000000000",,,,
3989,PADRÃO BAHIA FITAS INDUSTRIAIS LTDA,PADRÃO BAHIA,J,A,M,10139595000114,IMPORTACAO,2011-09-14 00:00:00,"77644113",2012-10-18 00:00:00,881.98,2570.24,,DAVID,2012-01-09 14:01:00,comercial@padraobahia.net,,
3990,LOBS TRANSPORTES LTDA,LOBS TRANSPORTES,J,I,T,70304340000191,IMPORTACAO,2011-09-14 00:00:00,,,,,,"70304340000191",,lobsencomendas@hotmail.com,,
3991,FEDRIGONI BRASIL PAPEIS LDA,ARCONVERT,J,A,M,2364069000120,IMPORTACAO,2011-09-14 00:00:00,"407498860110",2020-03-13 00:00:00,14052.98,2826814.81,,DAVID,2019-02-19 09:17:16,bruno_mafuz@arconvert.com.br,,
3992,QUIMICA GERAL DO NORDESTE S/A,QUIMICA GERAL (CAMAÇARI),J,A,M,14727457000107,IMPORTACAO,2011-09-14 00:00:00,"02227197",,,,,DAVID,2012-04-20 14:06:33,rafaela.soares@churchdwight.com.br,,
3993,ALEXANDRE SOARES DE LIMA,ALEXANDRE SOARES DE LIMA,F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:02:08,,,
3994,EQUIPAMENTOS INDUSTRIAIS BC COM SERV LTDA,BC,J,A,M,10642343000103,IMPORTACAO,2011-09-14 00:00:00,"148498621112",,,,,ALBA,2012-03-02 14:27:53,,,
3995,DHL EXPRESS,DHL,J,A,M,58890252000113,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:28:08,,,
3996,CRJK INDUSTRIA E COM.DE CONFECCOES LTDA,CRJK,J,A,M,4810460000136,IMPORTACAO,2011-09-14 00:00:00,"56736760",,,,,ALBA,2012-03-07 12:19:34,nina@ninabananamaca.com.br,,
3997,INDUSTRIA E COM DE TRAFO UNIAO LTDA,EXTREMO TRANSFORMADO,J,I,M,4707034000171,IMPORTACAO,2011-09-14 00:00:00,"56802397",,,,,"04707034000171",,agnaldo@extremo.ind.br,,
3998,LE BRUT IND. E COM. DE ROUPAS LTDA.,LE BRUT ( MITCHELL),J,A,M,14595730000430,IMPORTACAO,2011-09-14 00:00:00,"68203021",2019-06-03 00:00:00,2474.93,2474.93,,ALBA,2012-03-07 12:19:20,mtaline@terra.com.br,,
3999,MULTISTAR INDUSTRIA E COMERCIO LTDA,MULTISTAR,J,A,M,3287370000220,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:28:41,,,
4000,TNT EXPRESS BRASIL LTDA.,TNT EXPRESS,J,I,M,73475303000134,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,DAVID,2013-06-19 08:22:00,,,
4001,AUTOMAQ DIVISÃO DE MAQUINAS,AUTOMAQ,J,I,M,1011697000169,IMPORTACAO,2011-09-14 00:00:00,,,,,,"01011697000169",,,,
4002,CHURRASCARIA RIO GRANDE LTDA.,TCHE PICANHAS,J,I,M,5595304000162,IMPORTACAO,2011-09-14 00:00:00,,,,,,"05595304000162",,,,
4003,RICARDO BARBOSA DE JESUS,RICARDO BARBOSA DE JESUS,F,A,M,2290862509,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:06:53,,,
4004,AARON INDUSTRIA DE ROTULOS E ETIQUETAS ADESIVAS S/,AARON,J,I,M,3884180000100,IMPORTACAO,2011-09-14 00:00:00,,,,,,"03884180000100",,,,
4005,MSB MEDICAL SYSTEM DO BRASIL LTDA EPP,MSB,J,A,M,6167295000171,IMPORTACAO,2011-09-14 00:00:00,"64598093",,,,,DAVID,2016-12-01 09:33:10,msb@svn.com.br,,
4006,MICROELETRONICA IND.E COMERCIO LTDA,GILSON TRANSFORMADOR,J,I,M,1333883000114,IMPORTACAO,2011-09-14 00:00:00,,,,,,"01333883000114",,lolata@gilson.com.br,,
4007,BRASPRESS - BRASIL TRANSP.INTERNACIONAIS,BRASPRESS,J,A,T,48740351000165,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,MARIO,2014-10-30 11:14:20,elisangela.ssa@braspress.com.br,,
4008,ALPHA BETA ENTERPRISE CO LTDA,ALPHA BETA,J,I,M,,IMPORTACAO,2011-09-14 00:00:00,,,,,,,,,,
4009,ALPHA BETA ENTERPRISE CO LTDA,ALPHA BETA,F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,,,,,,"00000000000000",,,,
4010,OPORTUNIDADE COMERCIO DE ALIMENTOS LTDA,CD AIR,J,A,M,34144907000570,IMPORTACAO,2011-09-14 00:00:00,"47007147",,,,,MARIO,2012-02-28 16:46:41,magias@magiasdabahia.com.br,,
4011,OMEGA COMISSÁRIA DE SERVIÇOS ADUANEIROS LTDA,OMEGA SERVIÇOS,J,A,M,1183105000196,IMPORTACAO,2011-09-14 00:00:00,"44154237",,,,,MARIO,2012-02-28 16:46:16,iana.moreira@omegaservicos.com.br,,
4012,STUDIO AUGUSTA  COMUNICAÇÃO VISUAL LTDA ME,STUDIO AUGUSTA,J,A,M,10820877000182,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,MARIO,2012-02-28 16:46:02,,,
4013,LUCAS MANOEL SANTOS DO ESPIRITO SANTO,LUCAS MANOEL SANTOS,F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,"00000000000000",,,,
4014,METALSHOP INDUSTRIA E COMERCIO LTDA,METAL SHOP,J,A,M,35601616000100,IMPORTACAO,2011-09-14 00:00:00,"1933952",,,,,ALBA,2012-03-02 14:42:27,,,
4015,H.JORGE ORGANIZAÇÃO DE CONTABILIDADE LTDA,H.JORGE,J,A,M,14814800000150,IMPORTACAO,2011-09-14 00:00:00,"0",,,,"ALÍQUOTA (%) = 4,15.",ALBA,2019-01-25 15:54:57,jmoraes@hjorge-rnc.com.br,,
4016,ÉTICA QUALIDADE E DESENVOLVIMENTO DE PROJETOS LTDA,ÉTICA,J,I,M,6991042000118,IMPORTACAO,2011-09-14 00:00:00,,,,,,"06991042000118",,,,
4017,GUSTAVO BASTOS SANTANA MACEDO,GUSTAVO,F,I,M,717990524,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,"00717990524",,gustavo@ecosystem-net.com.br,,
4018,JAPAN SHIATSU CLÍNICA TERAPEUTICA LTDA,JAPAN SHIATSU,J,A,M,4583842000174,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,MARIO,2012-02-28 16:45:00,,,
4316,FRANJU INDUSTRIA DE CONFECCOES LTDA ME,FRANJU SPECYAL,J,A,M,9120123000130,CANTONIO,2012-12-28 10:14:26,"75361119",,,-450,,,,ltavares2007@globo.com,,
4317,AYTECH TECNOLOGIA LTDA ME,AYTECH TECNOLOGIA,J,A,M,12397753000161,CANTONIO,2013-01-03 07:25:44,"89748653",,,-900,,,,v2@multitech.com.br,,
4325,PATRIMONIAL ROSSI MERANCA,SONIA SARA ROSSI DOS SANTOS,J,A,M,16588914000155,MARIO,2013-01-24 16:42:15,ISENTO,,,,,,,,,1
4328,UNIMED MACEIO COOPERATIVA DE TRABALHO MEDICO,UNIMED MACEIO,J,A,M,12442737000496,CANTONIO,2013-01-29 12:28:37,ISENTO,,,-1055.34,,,,ailton.silva@unimedmaceio.com.br,,
4331,JORGE LUIZ SALES DA SILVA,JORGE LUIZ,F,A,M,85653845515,MARIO,2013-02-18 15:39:09,ISENTO,,,,,,,,,
4332,HELIO MARCIO ALVES DE JESUS,HELIO MARCIO,F,A,M,3490781570,MARIO,2013-02-18 15:48:26,ISENTO,,,,,,,,,
4375,RJ INDUSTRIA COMERCIO E ARMAZENAMENTO DE ALIMENTOS,RJ ALIMENTOS,J,A,M,8960738000102,CANTONIO,2013-07-17 10:12:31,"74590431",,,-256.14,,,,rodolfo@rjalimentos.com.br,,
4386,MARCELO SOUZA DE CARVALHO - JUSSARA,MARCELO - JUSSARA,F,A,M,45522154500,ANDREZA,2013-08-14 12:38:09,RG 271312467,,,,ALÍQUOTA (%) = 5.,ALBA,2019-01-28 09:04:03,,,
4389,CENTRAL LABFORTE LTDA,LABFORTE,J,A,M,11728874000186,CANTONIO,2013-09-03 09:56:12,"86318761",,,-581,,,,alessandra.rocha@ntolabforte.com.br,,
4391,NOGPACK IND. E COMERCIO DE EMBALAGENS,NOGPACK,J,A,M,7052499000120,DAVID,2013-09-05 13:54:58,"64882178",2014-06-20 00:00:00,835.45,6146.87,,,,,,
4402,LUCAS JOAB SANTOS SOARES,LUCAS JOAB,F,A,M,78955734549,MARIO,2013-10-11 15:44:07,ISENTO,,,,,,,,,
4407,LUMO COMERCIO DE ACESSORIOS INDS. LTDA,LUMO,J,A,M,10428347000193,DAVID,2013-10-23 10:53:48,"78714330",,,,,,,,,
4442,DIGEL ELÉTRICA LTDA,DIGEL,J,A,M,57304479000177,DAVID,2014-02-05 07:37:13,"111796771113",2014-02-14 00:00:00,846,846,,,,notafiscal@digel.com.br,,
4330,INTACTA SOLUÇÕES EM TRANSPORTE LTDA ME,INTACTA,J,A,T,8191481000171,DAVID,2013-02-07 15:29:18,"74588129",,,,,,,,,
4344,DIAGNOSTICOS DA AMERICA S.A,DASA,J,A,M,61486650042420,CANTONIO,2013-03-23 07:57:06,ISENTO,,,-617.13,,,,compras@imagememorial.com.br,,
4350,STARNEW INFORMATICA LTDA,STARNEW,J,A,M,57294000198,DAVID,2013-04-25 16:02:18,"35820787",2013-04-25 00:00:00,252,252,,,,,,
4355,WIN FLEXO TINTAS FLEXOGRAFICAS LTDA,WIN FLEXO,J,A,M,16889258000120,DAVID,2013-05-14 13:28:41,"9060999500",,,,,DAVID,2013-06-10 16:32:23,,,
4379,ASSOCIACAO DOS LABORATORIOS DE ANALISES CLINICAS,REDE LABFORTE,J,A,M,10964595000159,CANTONIO,2013-07-31 08:22:28,ISENTO,,,-1087,,,,contato@redelabforte.com.br,,
4436,CASA DOS ADESIVOS COMERCIAL LTDA,CASA DOS ADESIVOS,J,A,M,4742975000146,ALEXANDRE,2014-01-17 07:05:08,"056372520",2019-11-01 00:00:00,104,1921.5,,,,,,
4483,SALMOS COMUNICAÇÃO DIGITAL LTDA ME,SALMOS,J,A,M,20130792000126,DAVID,2014-06-13 09:24:14,ISENTO,,,,,,,,"0010014950",
4491,LAIS ALMEIDA  BOEKER,BELO ALIMENTOS,J,A,M,18657669000116,CANTONIO,2014-07-29 14:17:05,"110937027",,,-591.5,,,,atendimento@beloalimentos.com.br,,
4507,DANILO NASCIMENTO DE JESUS,DANILO NASCIMENTO,F,A,M,5184340521,MARIO,2014-09-30 15:06:05,ISENTO,,,,,,,,,
4515,CABOS LAPP BRASIL LTDA,CABOS LAPP,J,A,M,5233912000470,DAVID,2014-10-30 15:16:02,"111794674",,,-501.6,,,,marcio.carneiro@lappgroup.com.br,,
4525,ERIVALDO MARTINS DOS SANTOS ME,ERIVALDO (PESSOA JURÍDICA),J,A,M,3132372000160,DAVID,2014-12-03 16:12:18,ISENTO,,,,BRADESCO- AG:3001-5 C/C:88401-4,ALBA,2020-02-19 11:32:12,ERIVALDO MARTINS DOS SANTOS - CPF: 054.319.805-72. FONE: 98629-5478,"508619000137",
4544,MORAIS DE CASTRO,MORAIS DE CASTRO,J,A,M,15102809000100,CANTONIO,2015-04-23 14:46:34,"000015923",,,-1465.21,,,,rafael@moraisdecastro.com.br,,
4545,RV IMPERIO COMERCIO DE JOIAS E ACESSORIOS LTDA - ME,IMPERIO SEMI JOIAS E ACESSORIOS,J,A,M,21025336000189,CANTONIO,2015-05-07 10:33:37,"119517835",,,-553.68,,,,vanessatrabuco@yahoo.com.br,,
4560,PABLO MENDES SANTOS,PABLO,J,A,M,21643469000119,DAVID,2015-07-28 08:27:36,"121851813",2015-08-03 00:00:00,398,1201,,,,,,
4337,DISPARKER (M2FG),M2FG COMERCIO SERV PROD AUTOMAÇAO LTDA,J,A,M,10366901000155,DAVID,2013-02-27 15:48:20,"78446456",2018-03-21 00:00:00,50,2898.39,,,,disparker@disparker.com.br,,
4339,FERNANDO CESAR COSTA ME,MESCKLA,J,A,M,11285478000121,MARIO,2013-03-04 12:05:27,"84681643",,,-1080,,,,mesckla@hotmail.com,,
4360,J. CORDEIRO COMÉRCIO DE ALIMENTOS LTDA - ME,FRANGO FORTE,J,A,M,611155000164,CANTONIO,2013-05-31 10:48:10,"41883673",,,-172,,,,jota.cordeiro@uol.com.br,,
4370,AMIL ASSISTENCIA MEDICA INTERNACIONAL LTDA,AMIL,J,A,M,29309127000179,DAVID,2013-06-20 13:33:47,ISENTO,,,,,,,,,
4399,GAL TECNOLOGIA EM ESQUADRIA DE ALUMINIO LTDA ME,ALUMITEC,J,A,M,,CANTONIO,2013-10-01 09:05:43,ISENTO,,,,,,,eduardo@aluminiotecnologia.com.br,,
4437,GENESIS INDUSTRIA DE PLASTICOS REFORÇADOS,GENESIS,J,A,M,2870224000180,CANTONIO,2014-01-20 12:20:39,"73851848",,,-3025,,,,jb@hotmail.com,,
4447,TEQUIL TORNEARIA EM EQUIP INDUSTRIAIS LTDA,TEQUIL,J,A,M,4055572000129,DAVID,2014-02-13 16:44:05,ISENTO,,,,,,,,"20604100121",
4458,UILIAM RIBEIRO DE QUEIROZ SILVA,UILIAM,F,A,M,3297229560,MARIO,2014-04-16 11:53:38,ISENTO,,,,,,,,,
4478,FIAT AUTOMOVEIS SA,FIAT,J,A,M,16701716000156,DAVID,2014-05-30 15:12:55,"0671233540032",,,,,,,,,
4495,FERREIRA COSTA CIA LTDA,FERREIRA COSTA,J,A,M,10230480000300,DAVID,2014-08-18 09:49:12,"72532940",2019-10-24 00:00:00,386.9,5602.82,,DAVID,2019-02-22 09:12:16,vendascorporativas.sal@ferreiracosta.com.br,,
4513,FADUL ALIMENTOS E BEBIDAS-EIRELI-ME,GULA GULA S,J,A,M,20342186000174,DAVID,2014-10-17 16:36:54,"117237658",,,,,,,,,
4516,J.R.C. POUSADA LTDA.,TRIP HOTEL,J,A,M,11149246000146,MARIO,2014-11-04 15:07:28,ISENTO,,,,,,,,"10009648",34
4529, CLARO SA - EMBRATEL (FIXO E MÓVEL),CLARO SA - EMBRATEL (FIXO E MÓVEL),J,A,M,40432544000147,MARIO,2015-01-26 15:08:19,"114814878119",,,,,ALBA,2019-12-19 13:10:41,,,1
4530,ZAP GRAFICA E EDITORA EIRELI,ZAP GRAFICA,J,A,M,10588201000105,CANTONIO,2015-01-27 08:52:50,"0011182040063",2018-04-06 00:00:00,94.7,972.15,,ALBA,2019-11-08 15:07:16,,"72060702",
4531,ROMA MEDICAL COM. E SERV. EM EQUIP. MEDICO-HOSPITALAR LTDA,ROMA MEDICAL COMERCIO E SERVICOS,J,A,M,8964042000154,CANTONIO,2015-02-09 10:48:49,ISENTO,,,-593.2,,,,adm@romamedical.com.br,,
4540,LUFFE INDÚSTRIA DE CARREGADORES DE BATERIAS EIRELI-ME,LUFFE,J,A,M,94552494000160,DAVID,2015-04-08 13:03:51,"0962283134",2015-04-10 00:00:00,333,333,,DAVID,2015-04-08 13:06:32,vendas13@luffe.com.br,,
4542,HDI SEGURADORA S.A.,HDI SEGURADORA,J,A,M,29980158000157,MARIO,2015-04-15 12:11:07,ISENTO,,,,,,,,,
4563,HENDERSON FABIO FARIAS HUPSEL AGUIAR,HENDERSON FABIO FARIAS HUPSEL AGUIAR,F,A,M,90422759520,MARIO,2015-08-06 16:00:12,ISENTO,,,,,,,,,1
4572,FUNDACAO DE HEMATOLOGIA E HEMOTERAPIA DA BAHIA,HEMOBA,J,A,M,34306340000167,CANTONIO,2015-09-22 14:37:32,ISENTO,,,-3632.25,,,,copel@hemoba.ba.gov.br,,
4589,VITALY NUTRICAO ANIMA LTDA,VITALY,J,A,M,8617092000165,DAVID,2015-11-10 14:04:24,"73147001",,,,,,,,,
4322,TUPAHUE TINTAS LTDA.,TUPAHUE,J,A,M,60342656000548,MARIO,2013-01-14 14:27:32,"076479281",2013-01-22 00:00:00,2798.29,2798.29,INDUSTRIA DE TINTAS,DAVID,2013-02-08 08:58:22,tupahue@tupahue.com.br,,20
